region,weight
HexGrid_11031,0.02702702702702703
HexGrid_11032,0.0
HexGrid_11033,0.0
HexGrid_11034,0.0
HexGrid_11035,0.0
HexGrid_11036,0.0
HexGrid_11037,0.0
HexGrid_11038,0.0
HexGrid_11039,0.0
HexGrid_11040,0.0
HexGrid_11041,0.0
HexGrid_11042,0.0
HexGrid_11043,0.0
HexGrid_11044,0.0
HexGrid_11045,0.0
HexGrid_11046,0.0
HexGrid_11047,0.013513513513513514
HexGrid_11048,0.0
HexGrid_11049,0.1891891891891892
HexGrid_11050,0.25675675675675674
HexGrid_11051,0.0
HexGrid_11052,0.0
HexGrid_11053,0.0
HexGrid_11054,0.0
HexGrid_11055,0.0
HexGrid_11056,0.0
HexGrid_11057,0.0
HexGrid_11058,0.0
HexGrid_11059,0.0
HexGrid_11060,0.0
HexGrid_11061,0.0
HexGrid_11062,0.0
HexGrid_11063,0.0
HexGrid_11064,0.0
HexGrid_11065,0.0
HexGrid_11066,0.04054054054054054
HexGrid_11067,0.08108108108108109
HexGrid_11068,0.04054054054054054
HexGrid_11069,0.0
HexGrid_11070,0.013513513513513514
HexGrid_11071,0.013513513513513514
HexGrid_11072,0.0
HexGrid_11073,0.0
HexGrid_11074,0.0
HexGrid_11075,0.0
HexGrid_11076,0.0
HexGrid_11077,0.0
HexGrid_11078,0.0
HexGrid_11079,0.0
HexGrid_11080,0.0
HexGrid_11081,0.0
HexGrid_11082,0.0
HexGrid_11083,0.0
HexGrid_11084,0.0
HexGrid_11085,0.0
HexGrid_11086,0.02702702702702703
HexGrid_11087,0.013513513513513514
HexGrid_11088,0.0
HexGrid_11089,0.0
HexGrid_11090,0.0
HexGrid_11091,0.0
HexGrid_11092,0.0
HexGrid_11093,0.0
HexGrid_11094,0.0
HexGrid_11095,0.0
HexGrid_11096,0.0
HexGrid_11097,0.0
HexGrid_11098,0.0
HexGrid_11099,0.0
HexGrid_11100,0.013513513513513514
HexGrid_11101,0.0
HexGrid_11102,0.0
HexGrid_11103,0.0
HexGrid_11104,0.0
HexGrid_11105,0.0
HexGrid_11106,0.0
HexGrid_11107,0.0
HexGrid_11108,0.0
HexGrid_11109,0.0
HexGrid_11110,0.0
HexGrid_11111,0.0
HexGrid_11112,0.0
HexGrid_11113,0.0
HexGrid_11114,0.0
HexGrid_11115,0.0
HexGrid_11116,0.0
HexGrid_11117,0.013513513513513514
HexGrid_11118,0.0
HexGrid_11119,0.0
HexGrid_11120,0.0
HexGrid_11121,0.0
HexGrid_11122,0.0
HexGrid_11123,0.0
HexGrid_11124,0.013513513513513514
HexGrid_11125,0.0
HexGrid_11126,0.013513513513513514
HexGrid_11127,0.0
HexGrid_11128,0.0
HexGrid_11129,0.0
HexGrid_11130,0.0
HexGrid_11131,0.0
HexGrid_11132,0.0
HexGrid_11133,0.0
HexGrid_11134,0.0
HexGrid_11135,0.013513513513513514
HexGrid_11136,0.013513513513513514
HexGrid_11137,0.0
HexGrid_11138,0.0
HexGrid_11139,0.0
HexGrid_11140,0.0
HexGrid_11141,0.0
HexGrid_11142,0.0
HexGrid_11143,0.0
HexGrid_11144,0.0
HexGrid_11145,0.0
HexGrid_11146,0.013513513513513514
HexGrid_11147,0.013513513513513514
HexGrid_11148,0.0
HexGrid_11149,0.0
HexGrid_11150,0.0
HexGrid_11151,0.0
HexGrid_11152,0.0
HexGrid_11153,0.0
HexGrid_11154,0.0
HexGrid_11155,0.0
HexGrid_11156,0.0
HexGrid_11157,0.0
HexGrid_11158,0.0
HexGrid_11159,0.0
HexGrid_11160,0.0
HexGrid_11161,0.0
HexGrid_11162,0.0
HexGrid_11163,0.0
HexGrid_11164,0.0
HexGrid_11165,0.0
HexGrid_11166,0.0
HexGrid_11167,0.0
HexGrid_11168,0.0
HexGrid_11169,0.0
HexGrid_11170,0.0
HexGrid_11171,0.0
HexGrid_11172,0.0
HexGrid_11173,0.0
HexGrid_11174,0.0
HexGrid_11175,0.0
HexGrid_11176,0.0
HexGrid_11177,0.0
HexGrid_11178,0.0
HexGrid_11179,0.0
HexGrid_11180,0.0
HexGrid_11181,0.0
HexGrid_11182,0.0
HexGrid_11183,0.0
HexGrid_11184,0.0
HexGrid_11185,0.0
HexGrid_11186,0.0
HexGrid_11187,0.0
HexGrid_11188,0.0
HexGrid_11189,0.0
HexGrid_11190,0.0
HexGrid_11191,0.0
HexGrid_11192,0.0
HexGrid_11193,0.0
HexGrid_11194,0.0
HexGrid_11195,0.0
HexGrid_11196,0.0
HexGrid_11197,0.0
HexGrid_11198,0.0
HexGrid_11199,0.0
HexGrid_11200,0.0
HexGrid_11201,0.0
HexGrid_11202,0.0
HexGrid_11203,0.0
HexGrid_11204,0.0
HexGrid_11205,0.0
HexGrid_11206,0.0
HexGrid_11207,0.0
HexGrid_11208,0.0
HexGrid_11209,0.0
HexGrid_11210,0.0
HexGrid_11211,0.0
HexGrid_11212,0.0
HexGrid_11213,0.0
HexGrid_11214,0.0
HexGrid_11215,0.0
HexGrid_11216,0.0
HexGrid_11217,0.0
HexGrid_11218,0.0
HexGrid_11219,0.0
HexGrid_11220,0.0
HexGrid_11221,0.0
HexGrid_11222,0.0
HexGrid_11223,0.0
HexGrid_11224,0.0
HexGrid_11225,0.0
HexGrid_11226,0.0
HexGrid_11227,0.0
HexGrid_11228,0.0
HexGrid_11229,0.0
HexGrid_11230,0.0
HexGrid_11231,0.0
HexGrid_11232,0.0
HexGrid_11233,0.0
HexGrid_11234,0.0
HexGrid_11235,0.0
HexGrid_11236,0.0
HexGrid_11237,0.0
HexGrid_11238,0.0
HexGrid_11239,0.0
HexGrid_11240,0.0
HexGrid_11241,0.0
HexGrid_11242,0.0
HexGrid_11243,0.0
HexGrid_11244,0.0
HexGrid_11245,0.0
HexGrid_11246,0.0
HexGrid_11247,0.0
HexGrid_11248,0.0
HexGrid_11249,0.0
HexGrid_11250,0.0
HexGrid_11251,0.0
HexGrid_11252,0.0
HexGrid_11253,0.0
HexGrid_11254,0.0
HexGrid_11255,0.0
HexGrid_11256,0.0
HexGrid_11257,0.0
HexGrid_11258,0.0
HexGrid_11259,0.0
HexGrid_11260,0.0
HexGrid_11261,0.0
HexGrid_11262,0.0
HexGrid_11263,0.0
HexGrid_11264,0.0
HexGrid_11265,0.0
HexGrid_11266,0.0
HexGrid_11267,0.0
HexGrid_11268,0.0
HexGrid_11269,0.0
HexGrid_11270,0.0
HexGrid_11271,0.0
HexGrid_11272,0.0
HexGrid_11273,0.0
HexGrid_11274,0.0
HexGrid_11275,0.0
HexGrid_11276,0.0
HexGrid_11277,0.0
HexGrid_11278,0.0
HexGrid_11279,0.0
HexGrid_11280,0.0
HexGrid_11281,0.0
HexGrid_11282,0.0
HexGrid_11283,0.0
HexGrid_11284,0.0
HexGrid_11285,0.0
HexGrid_11286,0.0
HexGrid_11287,0.0
HexGrid_11288,0.0
HexGrid_11289,0.0
HexGrid_11290,0.0
HexGrid_11291,0.0
HexGrid_11292,0.0
HexGrid_11293,0.0
HexGrid_11294,0.0
HexGrid_11295,0.0
HexGrid_11296,0.0
HexGrid_11297,0.0
HexGrid_11298,0.0
HexGrid_11299,0.0
HexGrid_11300,0.0
HexGrid_11301,0.0
HexGrid_11302,0.013513513513513514
HexGrid_11303,0.013513513513513514
HexGrid_11304,0.0
HexGrid_11305,0.0
HexGrid_11306,0.013513513513513514
HexGrid_11307,0.013513513513513514
HexGrid_11308,0.02702702702702703
HexGrid_11309,0.02702702702702703
HexGrid_11310,0.02702702702702703
HexGrid_11311,0.0
HexGrid_11312,0.0
HexGrid_11313,0.013513513513513514
HexGrid_11314,0.02702702702702703
HexGrid_11315,0.02702702702702703
HexGrid_11316,0.02702702702702703
HexGrid_11317,0.013513513513513514
HexGrid_11318,0.0
HexGrid_11319,0.0
HexGrid_11320,0.0
HexGrid_11321,0.0
HexGrid_11322,0.0
HexGrid_11323,0.0
HexGrid_11324,0.0
HexGrid_11325,0.013513513513513514
HexGrid_11326,0.013513513513513514
HexGrid_11327,0.02702702702702703
HexGrid_11328,0.02702702702702703
HexGrid_11329,0.013513513513513514
HexGrid_11330,0.0
HexGrid_11331,0.0
HexGrid_11332,0.0
HexGrid_11333,0.0
HexGrid_11334,0.0
HexGrid_11335,0.0
HexGrid_11336,0.0
HexGrid_11337,0.0
HexGrid_11338,0.013513513513513514
HexGrid_11339,0.013513513513513514
HexGrid_11340,0.013513513513513514
HexGrid_11341,0.02702702702702703
HexGrid_11342,0.04054054054054054
HexGrid_11343,0.02702702702702703
HexGrid_11344,0.02702702702702703
HexGrid_11345,0.0
HexGrid_11346,0.0
HexGrid_11347,0.0
HexGrid_11348,0.0
HexGrid_11349,0.0
HexGrid_11350,0.0
HexGrid_11351,0.0
HexGrid_11352,0.0
HexGrid_11353,0.0
HexGrid_11354,0.013513513513513514
HexGrid_11355,0.0
HexGrid_11356,0.013513513513513514
HexGrid_11357,0.013513513513513514
HexGrid_11358,0.013513513513513514
HexGrid_11359,0.013513513513513514
HexGrid_11360,0.0
HexGrid_11361,0.0
HexGrid_11362,0.0
HexGrid_11363,0.0
HexGrid_11364,0.0
HexGrid_11365,0.0
HexGrid_11366,0.0
HexGrid_11367,0.0
HexGrid_11368,0.0
HexGrid_11369,0.0
HexGrid_11370,0.0
HexGrid_11371,0.0
HexGrid_11372,0.0
HexGrid_11373,0.0
HexGrid_11374,0.0
HexGrid_11375,0.0
HexGrid_11376,0.0
HexGrid_11377,0.0
HexGrid_11378,0.0
HexGrid_11379,0.0
HexGrid_11380,0.0
HexGrid_11381,0.0
HexGrid_11382,0.0
HexGrid_11383,0.0
HexGrid_11384,0.0
HexGrid_11385,0.0
HexGrid_11386,0.0
HexGrid_11387,0.0
HexGrid_11388,0.0
HexGrid_11389,0.0
HexGrid_11390,0.0
HexGrid_11391,0.0
HexGrid_11392,0.0
HexGrid_11393,0.0
HexGrid_11394,0.0
HexGrid_11395,0.0
HexGrid_11396,0.0
HexGrid_11397,0.0
HexGrid_11398,0.0
HexGrid_11399,0.0
HexGrid_11400,0.0
HexGrid_11401,0.0
HexGrid_11402,0.0
HexGrid_11403,0.0
HexGrid_11404,0.0
HexGrid_11405,0.0
HexGrid_11406,0.0
HexGrid_11407,0.0
HexGrid_11408,0.0
HexGrid_11409,0.0
HexGrid_11410,0.0
HexGrid_11411,0.0
HexGrid_11412,0.0
HexGrid_11413,0.0
HexGrid_11414,0.0
HexGrid_11415,0.0
HexGrid_11416,0.0
HexGrid_11417,0.0
HexGrid_11418,0.0
HexGrid_11419,0.0
HexGrid_11420,0.0
HexGrid_11421,0.0
HexGrid_11422,0.0
HexGrid_11423,0.0
HexGrid_11424,0.0
HexGrid_11425,0.0
HexGrid_11426,0.0
HexGrid_11427,0.0
HexGrid_11428,0.0
HexGrid_11429,0.0
HexGrid_11430,0.0
HexGrid_11431,0.0
HexGrid_11432,0.0
HexGrid_11433,0.0
HexGrid_11434,0.0
HexGrid_11435,0.0
HexGrid_11436,0.0
HexGrid_11437,0.0
HexGrid_11438,0.0
HexGrid_11439,0.0
HexGrid_11440,0.0
HexGrid_11441,0.0
HexGrid_11442,0.0
HexGrid_11443,0.0
HexGrid_11444,0.0
HexGrid_11445,0.0
HexGrid_11446,0.0
HexGrid_11447,0.0
HexGrid_11448,0.0
HexGrid_11449,0.0
HexGrid_11450,0.0
HexGrid_11451,0.0
HexGrid_11452,0.0
HexGrid_11453,0.0
HexGrid_11454,0.0
HexGrid_11455,0.0
HexGrid_11456,0.0
HexGrid_11457,0.0
HexGrid_11458,0.0
HexGrid_11459,0.0
HexGrid_11460,0.0
HexGrid_11461,0.0
HexGrid_11462,0.0
HexGrid_11463,0.0
HexGrid_11464,0.0
HexGrid_11465,0.0
HexGrid_11466,0.0
HexGrid_11467,0.0
HexGrid_11468,0.0
HexGrid_11469,0.0
HexGrid_11470,0.0
HexGrid_11471,0.0
HexGrid_11472,0.0
HexGrid_11473,0.0
HexGrid_11474,0.0
HexGrid_11475,0.0
HexGrid_11476,0.0
HexGrid_11477,0.0
HexGrid_11478,0.0
HexGrid_11479,0.0
HexGrid_11480,0.0
HexGrid_11481,0.0
HexGrid_11482,0.0
HexGrid_11483,0.0
HexGrid_11484,0.0
HexGrid_11485,0.0
HexGrid_11486,0.0
HexGrid_11487,0.0
HexGrid_11488,0.0
HexGrid_11489,0.0
HexGrid_11490,0.0
HexGrid_11491,0.0
HexGrid_11492,0.0
HexGrid_11493,0.0
HexGrid_11494,0.0
HexGrid_11495,0.0
HexGrid_11496,0.0
HexGrid_11497,0.0
HexGrid_11498,0.0
HexGrid_11499,0.0
HexGrid_11500,0.0
HexGrid_11501,0.0
HexGrid_11502,0.0
HexGrid_11503,0.0
HexGrid_11504,0.0
HexGrid_11505,0.0
HexGrid_11506,0.0
HexGrid_11507,0.0
HexGrid_11508,0.0
HexGrid_11509,0.0
HexGrid_11510,0.0
HexGrid_11511,0.0
HexGrid_11512,0.0
HexGrid_11513,0.0
HexGrid_11514,0.0
HexGrid_11515,0.0
HexGrid_11516,0.0
HexGrid_11517,0.0
HexGrid_11518,0.0
HexGrid_11519,0.0
HexGrid_11520,0.0
HexGrid_11521,0.0
HexGrid_11522,0.0
HexGrid_11523,0.0
HexGrid_11524,0.0
HexGrid_11525,0.0
HexGrid_11526,0.0
HexGrid_11527,0.0
HexGrid_11528,0.0
HexGrid_11529,0.0
HexGrid_11530,0.0
HexGrid_11531,0.0
HexGrid_11532,0.0
HexGrid_11533,0.0
HexGrid_11534,0.0
HexGrid_11535,0.0
HexGrid_11536,0.0
HexGrid_11537,0.0
HexGrid_11538,0.0
HexGrid_11539,0.0
HexGrid_11540,0.0
HexGrid_11541,0.0
HexGrid_11542,0.0
HexGrid_11543,0.0
HexGrid_11544,0.0
HexGrid_11545,0.0
HexGrid_11546,0.0
HexGrid_11547,0.0
HexGrid_11548,0.0
HexGrid_11549,0.0
HexGrid_11550,0.0
HexGrid_11551,0.0
HexGrid_11552,0.0
HexGrid_11553,0.0
HexGrid_11554,0.0
HexGrid_11555,0.0
HexGrid_11556,0.0
HexGrid_11557,0.0
HexGrid_11558,0.0
HexGrid_11559,0.0
HexGrid_11560,0.0
HexGrid_11561,0.0
HexGrid_11562,0.0
HexGrid_11563,0.0
HexGrid_11564,0.0
HexGrid_11565,0.0
HexGrid_11566,0.0
HexGrid_11567,0.0
HexGrid_11568,0.0
HexGrid_11569,0.0
HexGrid_11570,0.0
HexGrid_11571,0.0
HexGrid_11572,0.0
HexGrid_11573,0.0
HexGrid_11574,0.0
HexGrid_11575,0.0
HexGrid_11576,0.0
HexGrid_11577,0.0
HexGrid_11578,0.0
HexGrid_11579,0.0
HexGrid_11580,0.0
HexGrid_11581,0.0
HexGrid_11582,0.0
HexGrid_11583,0.0
HexGrid_11584,0.0
HexGrid_11585,0.0
HexGrid_11586,0.0
HexGrid_11587,0.0
HexGrid_11588,0.0
HexGrid_11589,0.0
HexGrid_11590,0.0
HexGrid_11591,0.0
HexGrid_11592,0.0
HexGrid_11593,0.0
HexGrid_11594,0.0
HexGrid_11595,0.0
HexGrid_11596,0.0
HexGrid_11597,0.0
HexGrid_11598,0.0
HexGrid_11599,0.0
HexGrid_11600,0.0
HexGrid_11601,0.0
HexGrid_11602,0.0
HexGrid_11603,0.0
HexGrid_11604,0.0
HexGrid_11605,0.0
HexGrid_11606,0.0
HexGrid_11607,0.0
HexGrid_11608,0.0
HexGrid_11609,0.0
HexGrid_11610,0.0
HexGrid_11611,0.0
HexGrid_11612,0.0
HexGrid_11613,0.0
HexGrid_11614,0.0
HexGrid_11615,0.0
HexGrid_11616,0.0
HexGrid_11617,0.0
HexGrid_11618,0.0
HexGrid_11619,0.0
HexGrid_11620,0.0
HexGrid_11621,0.0
HexGrid_11622,0.0
HexGrid_11623,0.0
HexGrid_11624,0.0
HexGrid_11625,0.0
HexGrid_11626,0.0
HexGrid_11627,0.0
HexGrid_11628,0.0
HexGrid_11629,0.0
HexGrid_11630,0.0
HexGrid_11631,0.0
HexGrid_11632,0.0
HexGrid_11633,0.0
HexGrid_11634,0.0
HexGrid_11635,0.0
HexGrid_11636,0.0
HexGrid_11637,0.0
HexGrid_11638,0.0
HexGrid_11639,0.0
HexGrid_11640,0.0
HexGrid_11641,0.0
HexGrid_11642,0.0
HexGrid_11643,0.0
HexGrid_11644,0.0
HexGrid_11645,0.013513513513513514
HexGrid_11646,0.0
HexGrid_11647,0.0
HexGrid_11648,0.0
HexGrid_11649,0.0
HexGrid_11650,0.0
HexGrid_11651,0.0
HexGrid_11652,0.0
HexGrid_11653,0.0
HexGrid_11654,0.013513513513513514
HexGrid_11655,0.0
HexGrid_11656,0.0
HexGrid_11657,0.0
HexGrid_11658,0.0
HexGrid_11659,0.0
HexGrid_11660,0.0
HexGrid_11661,0.0
HexGrid_11662,0.013513513513513514
HexGrid_11663,0.013513513513513514
HexGrid_11664,0.013513513513513514
HexGrid_11665,0.0
HexGrid_11666,0.0
HexGrid_11667,0.0
HexGrid_11668,0.0
HexGrid_11669,0.0
HexGrid_11670,0.0
HexGrid_11671,0.0
HexGrid_11672,0.02702702702702703
HexGrid_11673,0.02702702702702703
HexGrid_11674,0.013513513513513514
HexGrid_11675,0.013513513513513514
HexGrid_11676,0.013513513513513514
HexGrid_11677,0.02702702702702703
HexGrid_11678,0.013513513513513514
HexGrid_11679,0.013513513513513514
HexGrid_11680,0.0
HexGrid_11681,0.0
HexGrid_11682,0.0
HexGrid_11683,0.0
HexGrid_11684,0.04054054054054054
HexGrid_11685,0.013513513513513514
HexGrid_11686,0.013513513513513514
HexGrid_11687,0.02702702702702703
HexGrid_11688,0.013513513513513514
HexGrid_11689,0.02702702702702703
HexGrid_11690,0.013513513513513514
HexGrid_11691,0.0
HexGrid_11692,0.0
HexGrid_11693,0.0
HexGrid_11694,0.013513513513513514
HexGrid_11695,0.0
HexGrid_11696,0.013513513513513514
HexGrid_11697,0.013513513513513514
HexGrid_11698,0.02702702702702703
HexGrid_11699,0.02702702702702703
HexGrid_11700,0.013513513513513514
HexGrid_11701,0.0
HexGrid_11702,0.0
HexGrid_11703,0.0
HexGrid_11704,0.0
HexGrid_11705,0.0
HexGrid_11706,0.0
HexGrid_11707,0.0
HexGrid_11708,0.02702702702702703
HexGrid_11709,0.013513513513513514
HexGrid_11710,0.02702702702702703
HexGrid_11711,0.0
HexGrid_11712,0.0
HexGrid_11713,0.0
HexGrid_11714,0.0
HexGrid_11715,0.0
HexGrid_11716,0.0
HexGrid_11717,0.0
HexGrid_11718,0.0
HexGrid_11719,0.013513513513513514
HexGrid_11720,0.013513513513513514
HexGrid_11721,0.0
HexGrid_11722,0.0
HexGrid_11723,0.0
HexGrid_11724,0.0
HexGrid_11725,0.02702702702702703
HexGrid_11726,0.0
HexGrid_11727,0.0
HexGrid_11728,0.0
HexGrid_11729,0.013513513513513514
HexGrid_11730,0.0
HexGrid_11731,0.0
HexGrid_11732,0.0
HexGrid_11733,0.013513513513513514
HexGrid_11734,0.0
HexGrid_11735,0.0
HexGrid_11736,0.013513513513513514
HexGrid_11737,0.013513513513513514
HexGrid_11738,0.013513513513513514
HexGrid_11739,0.0
HexGrid_11740,0.013513513513513514
HexGrid_11741,0.02702702702702703
HexGrid_11742,0.02702702702702703
HexGrid_11743,0.02702702702702703
HexGrid_11744,0.0
HexGrid_11745,0.0
HexGrid_11746,0.013513513513513514
HexGrid_11747,0.02702702702702703
HexGrid_11748,0.013513513513513514
HexGrid_11749,0.02702702702702703
HexGrid_11750,0.02702702702702703
HexGrid_11751,0.013513513513513514
HexGrid_11752,0.02702702702702703
HexGrid_11753,0.013513513513513514
HexGrid_11754,0.02702702702702703
HexGrid_11755,0.013513513513513514
HexGrid_11756,0.02702702702702703
HexGrid_11757,0.013513513513513514
HexGrid_11758,0.0
HexGrid_11759,0.013513513513513514
HexGrid_11760,0.02702702702702703
HexGrid_11761,0.02702702702702703
HexGrid_11762,0.013513513513513514
HexGrid_11763,0.0
HexGrid_11764,0.013513513513513514
HexGrid_11765,0.013513513513513514
HexGrid_11766,0.013513513513513514
HexGrid_11767,0.0
HexGrid_11768,0.013513513513513514
HexGrid_11769,0.013513513513513514
HexGrid_11770,0.0
HexGrid_11771,0.0
HexGrid_11772,0.0
HexGrid_11773,0.0
HexGrid_11774,0.0
HexGrid_11775,0.0
HexGrid_11776,0.013513513513513514
HexGrid_11777,0.0
HexGrid_11778,0.013513513513513514
HexGrid_11779,0.0
HexGrid_11780,0.013513513513513514
HexGrid_11781,0.0
HexGrid_11782,0.0
HexGrid_11783,0.0
HexGrid_11784,0.0
HexGrid_11785,0.0
HexGrid_11786,0.02702702702702703
HexGrid_11787,0.013513513513513514
HexGrid_11788,0.04054054054054054
HexGrid_11789,0.013513513513513514
HexGrid_11790,0.0
HexGrid_11791,0.0
HexGrid_11792,0.013513513513513514
HexGrid_11793,0.02702702702702703
HexGrid_11794,0.0
HexGrid_11795,0.0
HexGrid_11796,0.0
HexGrid_11797,0.0
HexGrid_11798,0.0
HexGrid_11799,0.0
HexGrid_11800,0.013513513513513514
HexGrid_11801,0.013513513513513514
HexGrid_11802,0.0
HexGrid_11803,0.013513513513513514
HexGrid_11804,0.0
HexGrid_11805,0.013513513513513514
HexGrid_11806,0.0
HexGrid_11807,0.0
HexGrid_11808,0.0
HexGrid_11809,0.0
HexGrid_11810,0.0
HexGrid_11811,0.0
HexGrid_11812,0.0
HexGrid_11813,0.04054054054054054
HexGrid_11814,0.013513513513513514
HexGrid_11815,0.0
HexGrid_11816,0.02702702702702703
HexGrid_11817,0.08108108108108109
HexGrid_11818,0.0
HexGrid_11819,0.0
HexGrid_11820,0.0
HexGrid_11821,0.0
HexGrid_11822,0.0
HexGrid_11823,0.0
HexGrid_11824,0.0
HexGrid_11825,0.0
HexGrid_11826,0.0
HexGrid_11827,0.04054054054054054
HexGrid_11828,0.013513513513513514
HexGrid_11829,0.013513513513513514
HexGrid_11830,0.0
HexGrid_11831,0.0
HexGrid_11832,0.0
HexGrid_11833,0.0
HexGrid_11834,0.0
HexGrid_11835,0.0
HexGrid_11836,0.0
HexGrid_11837,0.0
HexGrid_11838,0.0
HexGrid_11839,0.0
HexGrid_11840,0.0
HexGrid_11841,0.0
HexGrid_11842,0.04054054054054054
HexGrid_11843,0.02702702702702703
HexGrid_11844,0.013513513513513514
HexGrid_11845,0.013513513513513514
HexGrid_11846,0.02702702702702703
HexGrid_11847,0.0
HexGrid_11848,0.0
HexGrid_11849,0.0
HexGrid_11850,0.0
HexGrid_11851,0.0
HexGrid_11852,0.0
HexGrid_11853,0.0
HexGrid_11854,0.0
HexGrid_11855,0.0
HexGrid_11856,0.0
HexGrid_11857,0.0
HexGrid_11858,0.0
HexGrid_11859,0.0
HexGrid_11860,0.0
HexGrid_11861,0.0
HexGrid_11862,0.0
HexGrid_11863,0.0
HexGrid_11864,0.013513513513513514
HexGrid_11865,0.0
HexGrid_11866,0.05405405405405406
HexGrid_11867,0.0
HexGrid_11868,0.0
HexGrid_11869,0.0
HexGrid_11870,0.013513513513513514
HexGrid_11871,0.0
HexGrid_11872,0.013513513513513514
HexGrid_11873,0.08108108108108109
HexGrid_11874,0.013513513513513514
HexGrid_11875,0.0
HexGrid_11876,0.0
HexGrid_11877,0.02702702702702703
HexGrid_11878,0.02702702702702703
HexGrid_11879,0.0
HexGrid_11880,0.0
HexGrid_11881,0.0
HexGrid_11882,0.0
HexGrid_11883,0.0
HexGrid_11884,0.0
HexGrid_11885,0.0
HexGrid_11886,0.0
HexGrid_11887,0.0
HexGrid_11888,0.0
HexGrid_11889,0.0
HexGrid_11890,0.0
HexGrid_11891,0.0
HexGrid_11892,0.0
HexGrid_11893,0.0
HexGrid_11894,0.0
HexGrid_11895,0.0
HexGrid_11896,0.0
HexGrid_11897,0.02702702702702703
HexGrid_11898,0.02702702702702703
HexGrid_11899,0.013513513513513514
HexGrid_11900,0.02702702702702703
HexGrid_11901,0.013513513513513514
HexGrid_11902,0.0
HexGrid_11903,0.013513513513513514
HexGrid_11904,0.0
HexGrid_11905,0.0
HexGrid_11906,0.0
HexGrid_11907,0.0
HexGrid_11908,0.02702702702702703
HexGrid_11909,0.013513513513513514
HexGrid_11910,0.0
HexGrid_11911,0.0
HexGrid_11912,0.04054054054054054
HexGrid_11913,0.02702702702702703
HexGrid_11914,0.013513513513513514
HexGrid_11915,0.0
HexGrid_11916,0.0
HexGrid_11917,0.0
HexGrid_11918,0.0
HexGrid_11919,0.0
HexGrid_11920,0.0
HexGrid_11921,0.0
HexGrid_11922,0.0
HexGrid_11923,0.0
HexGrid_11924,0.0
HexGrid_11925,0.0
HexGrid_11926,0.0
HexGrid_11927,0.0
HexGrid_11928,0.0
HexGrid_11929,0.0
HexGrid_11930,0.0
HexGrid_11931,0.013513513513513514
HexGrid_11932,0.02702702702702703
HexGrid_11933,0.013513513513513514
HexGrid_11934,0.013513513513513514
HexGrid_11935,0.0
HexGrid_11936,0.0
HexGrid_11937,0.0
HexGrid_11938,0.0
HexGrid_11939,0.02702702702702703
HexGrid_11940,0.013513513513513514
HexGrid_11941,0.0
HexGrid_11942,0.013513513513513514
HexGrid_11943,0.013513513513513514
HexGrid_11944,0.013513513513513514
HexGrid_11945,0.0
HexGrid_11946,0.013513513513513514
HexGrid_11947,0.013513513513513514
HexGrid_11948,0.13513513513513514
HexGrid_11949,0.05405405405405406
HexGrid_11950,0.013513513513513514
HexGrid_11951,0.0
HexGrid_11952,0.0
HexGrid_11953,0.0
HexGrid_11954,0.0
HexGrid_11955,0.0
HexGrid_11956,0.0
HexGrid_11957,0.0
HexGrid_11958,0.0
HexGrid_11959,0.0
HexGrid_11960,0.0
HexGrid_11961,0.013513513513513514
HexGrid_11962,0.0
HexGrid_11963,0.04054054054054054
HexGrid_11964,0.0
HexGrid_11965,0.0
HexGrid_11966,0.0
HexGrid_11967,0.0
HexGrid_11968,0.013513513513513514
HexGrid_11969,0.013513513513513514
HexGrid_11970,0.02702702702702703
HexGrid_11971,0.0
HexGrid_11972,0.0
HexGrid_11973,0.0
HexGrid_11974,0.0
HexGrid_11975,0.013513513513513514
HexGrid_11976,0.02702702702702703
HexGrid_11977,0.04054054054054054
HexGrid_11978,0.02702702702702703
HexGrid_11979,0.10810810810810811
HexGrid_11980,0.04054054054054054
HexGrid_11981,0.06756756756756757
HexGrid_11982,0.04054054054054054
HexGrid_11983,0.013513513513513514
HexGrid_11984,0.0
HexGrid_11985,0.013513513513513514
HexGrid_11986,0.0
HexGrid_11987,0.0
HexGrid_11988,0.0
HexGrid_11989,0.0
HexGrid_11990,0.0
HexGrid_11991,0.0
HexGrid_11992,0.0
HexGrid_11993,0.0
HexGrid_11994,0.0
HexGrid_11995,0.0
HexGrid_11996,0.0
HexGrid_11997,0.013513513513513514
HexGrid_11998,0.013513513513513514
HexGrid_11999,0.013513513513513514
HexGrid_12000,0.0
HexGrid_12001,0.0
HexGrid_12002,0.04054054054054054
HexGrid_12003,0.013513513513513514
HexGrid_12004,0.02702702702702703
HexGrid_12005,0.013513513513513514
HexGrid_12006,0.0
HexGrid_12007,0.0
HexGrid_12008,0.02702702702702703
HexGrid_12009,0.04054054054054054
HexGrid_12010,0.013513513513513514
HexGrid_12011,0.0945945945945946
HexGrid_12012,0.05405405405405406
HexGrid_12013,0.0945945945945946
HexGrid_12014,0.02702702702702703
HexGrid_12015,0.013513513513513514
HexGrid_12016,0.0
HexGrid_12017,0.0
HexGrid_12018,0.0
HexGrid_12019,0.0
HexGrid_12020,0.0
HexGrid_12021,0.0
HexGrid_12022,0.0
HexGrid_12023,0.0
HexGrid_12024,0.0
HexGrid_12025,0.0
HexGrid_12026,0.0
HexGrid_12027,0.0
HexGrid_12028,0.013513513513513514
HexGrid_12029,0.0
